Mon Jun 10 18:32:24 PDT 2019
{
    "FunctionName": "IO",
    "FunctionArn": "arn:aws:lambda:us-west-2:409678341140:function:IO",
    "Runtime": "java8",
    "Role": "arn:aws:iam::409678341140:role/service-role/simple_microservice_role",
    "Handler": "lambda.IO::handleRequest",
    "CodeSize": 22897,
    "Description": "",
    "Timeout": 300,
    "MemorySize": 1280,
    "LastModified": "2019-06-07T05:59:58.345+0000",
    "CodeSha256": "t+Ll3Z3Noe8OwSpxQ757YkDpUy/J9y/ruFu+lIUpWa4=",
    "Version": "$LATEST",
    "VpcConfig": {
        "SubnetIds": [
            "subnet-48471c03"
        ],
        "SecurityGroupIds": [
            "sg-3f550674"
        ],
        "VpcId": "vpc-1eed4166"
    },
    "TracingConfig": {
        "Mode": "PassThrough"
    },
    "RevisionId": "90752e16-ed49-4086-b139-45c2dc95fc8c"
}
Setting up test: runsperthread=1 threads=100 totalruns=100
run_id,thread_id,uuid,cputype,cpusteal,vmuptime,pid,cpuusr,cpukrn,elapsed_time,server_runtime,latency,sleep_time_ms,new_container
"48bec79c-56cc-4885-a133-10ef2fdd4885","ip-10-135-125-208-1560212156","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3,68846,22949,1835,21114,2.534464
"d22f6b8f-1627-44ab-ae17-2454099b22c9","ip-10-128-109-242-1560211808","Intel(R)_Xeon(R)_CPU_E5-2676_v3_@_2.40GHzstepping",5,113024,22605,1084,21521,12.902464
"4828b920-a224-4e28-8b1d-ac1ab19132f5","ip-10-137-33-184-1560212111","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3,69294,23098,1708,21390,2.534464
"dcaa2900-c618-493a-a2e1-08d536532b00","ip-10-135-228-195-1560212155","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3,69219,23073,1964,21109,2.534464
"92bc7f41-8944-4325-bba8-32514475f758","ip-10-137-33-184-1560212111","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3,68712,22904,1898,21006,2.534464
"b3472f27-f25e-4f43-b47e-727fdae5f5c4","ip-10-136-165-5-1560213339","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,33741,33741,2984,30757,.166464
"82591324-81ff-4ed6-b352-e6afccd05307","ip-10-136-165-5-1560213339","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,33746,33746,3040,30706,.166464
"2ea41c3e-7ec3-4156-85ce-588a53e01fba","ip-10-138-201-126-1560213318","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,34033,34033,2904,31129,.166464
"8730f68c-4c6a-40bc-9e36-1a6f4412685c","ip-10-128-227-16-1560212816","Intel(R)_Xeon(R)_CPU_E5-2676_v3_@_2.40GHzstepping",1,32884,32884,1629,31255,.166464
"3d279c26-8c54-4680-b4bd-0af33f5cfeef","ip-10-128-227-16-1560212816","Intel(R)_Xeon(R)_CPU_E5-2676_v3_@_2.40GHzstepping",1,32731,32731,1648,31083,.166464
"beb19e73-03d6-462a-909b-c603825301b5","ip-10-138-201-126-1560213318","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,34117,34117,2965,31152,.166464
"240d1c47-48eb-42f8-949d-d281932f5357","ip-10-128-23-219-1560213133","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,34108,34108,2998,31110,.166464
"742e1766-e50f-40fe-8368-efd8c268d296","ip-10-128-23-219-1560213133","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,34092,34092,2980,31112,.166464
"f51c4e91-dcce-4359-a351-1fc1ea0e47d5","ip-10-135-142-95-1560213060","Intel(R)_Xeon(R)_CPU_E5-2676_v3_@_2.40GHzstepping",1,34391,34391,1629,32762,.166464
"f1dd3b6c-757a-409c-86e2-4aac2ddbbd43","ip-10-137-187-73-1560213352","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,34214,34214,2906,31308,.166464
"f4260698-351c-44ff-b0de-43ae1eb96344","ip-10-135-142-95-1560213060","Intel(R)_Xeon(R)_CPU_E5-2676_v3_@_2.40GHzstepping",1,34231,34231,1703,32528,.166464
"7b2ff767-e47f-4942-a8e3-3aa065d36064","ip-10-137-187-73-1560213352","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,34489,34489,2947,31542,.166464
"81a50d47-57d0-4e4d-a09d-c01fb425f1d2","ip-10-135-182-15-1560213063","Intel(R)_Xeon(R)_CPU_E5-2676_v3_@_2.40GHzstepping",1,34118,34118,1656,32462,.166464
"cd5d941e-1249-4c4f-b4da-6df8718f06b7","ip-10-128-100-15-1560213132","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,34691,34691,2955,31736,.166464
"ce111918-48d6-4bda-a3ca-6607be010cf3","ip-10-135-182-15-1560213063","Intel(R)_Xeon(R)_CPU_E5-2676_v3_@_2.40GHzstepping",1,33684,33684,1693,31991,.166464
"1e6e8169-5f16-4667-a01c-0ddaae720d02","ip-10-128-100-15-1560213132","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,34599,34599,2937,31662,.166464
"f3970cec-0a8e-4466-a184-c4493aff1bec","ip-10-135-162-149-1560212996","Intel(R)_Xeon(R)_CPU_E5-2676_v3_@_2.40GHzstepping",1,34680,34680,1684,32996,.166464
"d60c8c95-163f-4906-a049-16c8a1872a8c","ip-10-135-162-149-1560212996","Intel(R)_Xeon(R)_CPU_E5-2676_v3_@_2.40GHzstepping",1,34520,34520,1697,32823,.166464
"a1f65d73-8c94-4b66-8719-713d75e4d4ca","ip-10-135-91-92-1560213058","Intel(R)_Xeon(R)_CPU_E5-2676_v3_@_2.40GHzstepping",1,32802,32802,1612,31190,.166464
"e1708841-3227-46c4-ad83-63e64d44331d","ip-10-135-91-92-1560213058","Intel(R)_Xeon(R)_CPU_E5-2676_v3_@_2.40GHzstepping",1,32516,32516,1624,30892,.166464
"429216d2-c144-40e9-ad7b-343e71f2c280","ip-10-128-218-168-1560213104","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35488,35488,2926,32562,.166464
"4bef5f93-6cba-493c-a077-6432a566db1b","ip-10-128-109-48-1560213104","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35642,35642,2948,32694,.166464
"1619d62e-4df6-460e-ab3d-7e8d88addac6","ip-10-135-239-131-1560212999","Intel(R)_Xeon(R)_CPU_E5-2676_v3_@_2.40GHzstepping",1,33685,33685,1664,32021,.166464
"8af75058-c187-4baa-b8dc-dc3279fe72d0","ip-10-128-218-168-1560213104","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35538,35538,3006,32532,.166464
"8031947a-e9d6-46b1-9107-d71b3f0de3f0","ip-10-128-140-31-1560213104","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,34725,34725,2966,31759,.166464
"f14f211c-fc1d-4f8c-a7a3-117497c704a5","ip-10-128-140-31-1560213104","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35408,35408,2998,32410,.166464
"0bcf821e-5a0b-4bab-bb53-5b60e2142bbd","ip-10-128-109-48-1560213104","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35726,35726,3039,32687,.166464
"e94ac5c3-93c5-4a0c-aebc-bd514d7bed0e","ip-10-135-239-131-1560212999","Intel(R)_Xeon(R)_CPU_E5-2676_v3_@_2.40GHzstepping",1,33771,33771,1628,32143,.166464
"d36903b1-bbf8-4c49-9b4b-82bab98ddb4d","ip-10-128-165-199-1560213077","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35597,35597,3089,32508,.166464
"f782b2ad-b307-4acf-94ad-fd1f3f130444","ip-10-128-165-199-1560213077","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35647,35647,3137,32510,.166464
"03741671-ded5-475c-9c42-18366ddde204","ip-10-128-115-185-1560213104","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,34707,34707,2961,31746,.166464
"3f93bf4d-2d6e-4dc5-ae12-19047cc39cd8","ip-10-128-115-185-1560213104","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,34026,34026,2918,31108,.166464
"2457c10d-0d68-4702-80e3-35df0fae0830","ip-10-128-36-238-1560213104","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35696,35696,2975,32721,.166464
"a699c12d-fcfd-45d0-a53c-44cd6b09660d","ip-10-128-36-238-1560213104","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35063,35063,2946,32117,.166464
"4939074d-45e3-456e-ad5c-7e69cbec99f4","ip-10-137-124-33-1560213413","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,33615,33615,2991,30624,.166464
"1e4aa384-211b-4395-bcff-b6288eb2ba1d","ip-10-138-84-4-1560213288","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35285,35285,3021,32264,.166464
"c3c5a971-9d6c-4ff3-9ab4-cb162f2f7124","ip-10-135-109-93-1560213301","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35856,35856,2953,32903,.166464
"fd55a59a-c0e3-478b-8929-015bc37422a4","ip-10-135-109-93-1560213301","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35361,35361,2928,32433,.166464
"9bbd6467-a50e-4241-a7a3-4941a06fbe85","ip-10-138-84-4-1560213288","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35380,35380,3056,32324,.166464
"7d8de48e-afb5-4f65-beee-536a04018503","ip-10-137-124-33-1560213413","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,33656,33656,3029,30627,.166464
"3926ba28-97df-4c71-936e-03e9927ec497","ip-10-137-103-194-1560213388","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35270,35270,2984,32286,.166464
"69d46e75-02f2-472a-81df-55a2923b3dae","ip-10-137-103-194-1560213388","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35092,35092,2990,32102,.166464
"49bc1397-762e-45d8-a948-ba88d6fea176","ip-10-137-217-162-1560213389","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35596,35596,3060,32536,.166464
"16e0cd01-f4eb-416d-86cb-5d015234e737","ip-10-135-127-155-1560213272","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,36226,36226,3110,33116,.166464
"de7dddfc-1b46-4e5b-91d9-4608ef001b84","ip-10-135-127-155-1560213272","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,36694,36694,3136,33558,.166464
"ed598f4a-46a8-4762-9fea-eb184dbdfd5a","ip-10-137-217-162-1560213389","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35937,35937,3098,32839,.166464
"01ea4b95-6f6a-4b7f-8f7f-2202d47aef19","ip-10-128-49-119-1560213078","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,34434,34434,2559,31875,.166464
"d4483ebc-5a46-490a-98c7-9d2ceaa73a9b","ip-10-135-135-61-1560213301","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35235,35235,2997,32238,.166464
"0ff3b069-8eab-4577-b71b-77a2bca87768","ip-10-137-203-240-1560213389","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35288,35288,2870,32418,.166464
"29c57188-6341-4076-a629-4f4ade85d522","ip-10-137-29-17-1560213388","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,34415,34415,2936,31479,.166464
"b5f62a8a-270e-4255-9311-9c9a6261182d","ip-10-137-29-17-1560213388","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,34610,34610,2915,31695,.166464
"89bde8e1-fa61-480e-add4-febdc858f091","ip-10-137-203-240-1560213389","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35566,35566,2894,32672,.166464
"24a6b2bf-5c11-4a3b-ad04-1c3ac226a5fa","ip-10-135-135-61-1560213301","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35681,35681,3078,32603,.166464
"61f408db-1017-4824-8b23-19f8c381726e","ip-10-135-111-141-1560213273","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35896,35896,2902,32994,.166464
"1c171ff2-76b6-497e-864c-b501ac86cf4c","ip-10-137-0-229-1560213356","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35735,35735,3067,32668,.166464
"9b22bc71-e919-4fc6-97c8-0de944e231c1","ip-10-135-111-141-1560213273","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35237,35237,2940,32297,.166464
"8e2c5d15-eee6-4a9b-b50e-d278e43982b1","ip-10-137-0-229-1560213356","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35411,35411,2991,32420,.166464
"d7e5d4e4-05fd-4114-aa9a-1a4a93e927e1","ip-10-128-190-106-1560213104","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35391,35391,3024,32367,.166464
"b972cc6c-c56b-40c8-bdbb-0fda48deeda0","ip-10-128-190-106-1560213104","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,35322,35322,3020,32302,.166464
"0119e0e4-6745-4ce2-867e-d3c8d87c5aae","ip-10-137-241-72-1560213352","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,37126,37126,2879,34247,.166464
"de691219-03fc-4844-9180-d004be98574c","ip-10-137-241-72-1560213352","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",1,36394,36394,2893,33501,.166464
Current time of test=1560216788
host,host_cpu,host_up_time,uses,containers,totaltime,avgruntime_host,avgssruntime_host,avglatency_host,uses_minus_avguses_sq
"ip-10-135-228-195-1560212155","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",4633,7,2,157213,22459,1743,20716,17.825284
"ip-10-135-125-208-1560212156","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",4632,7,2,158961,22709,1854,20854,17.825284
"ip-10-128-109-242-1560211808","Intel(R)_Xeon(R)_CPU_E5-2676_v3_@_2.40GHzstepping",4980,9,2,203158,22573,1158,21416,38.713284
"ip-10-138-31-239-1560211772","Intel(R)_Xeon(R)_CPU_E5-2676_v3_@_2.40GHzstepping",5016,10,2,226027,22603,1074,21529,52.157284
"ip-10-137-33-184-1560212111","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",4677,6,2,138006,23001,1803,21198,10.381284
"ip-10-136-165-5-1560213339","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3449,2,2,67487,33744,3012,30732,.605284
"ip-10-138-201-126-1560213318","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3470,2,2,68150,34075,2934,31140,.605284
"ip-10-128-227-16-1560212816","Intel(R)_Xeon(R)_CPU_E5-2676_v3_@_2.40GHzstepping",3972,2,2,65615,32808,1638,31169,.605284
"ip-10-128-23-219-1560213133","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3655,2,2,68200,34100,2989,31111,.605284
"ip-10-135-142-95-1560213060","Intel(R)_Xeon(R)_CPU_E5-2676_v3_@_2.40GHzstepping",3728,2,2,68622,34311,1666,32645,.605284
"ip-10-137-187-73-1560213352","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3436,2,2,68703,34352,2926,31425,.605284
"ip-10-135-182-15-1560213063","Intel(R)_Xeon(R)_CPU_E5-2676_v3_@_2.40GHzstepping",3725,2,2,67802,33901,1674,32226,.605284
"ip-10-128-100-15-1560213132","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3656,2,2,69290,34645,2946,31699,.605284
"ip-10-135-162-149-1560212996","Intel(R)_Xeon(R)_CPU_E5-2676_v3_@_2.40GHzstepping",3792,2,2,69200,34600,1690,32910,.605284
"ip-10-135-91-92-1560213058","Intel(R)_Xeon(R)_CPU_E5-2676_v3_@_2.40GHzstepping",3730,2,2,65318,32659,1618,31041,.605284
"ip-10-128-218-168-1560213104","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3684,2,2,71026,35513,2966,32547,.605284
"ip-10-128-109-48-1560213104","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3684,2,2,71368,35684,2994,32690,.605284
"ip-10-135-239-131-1560212999","Intel(R)_Xeon(R)_CPU_E5-2676_v3_@_2.40GHzstepping",3789,2,2,67456,33728,1646,32082,.605284
"ip-10-128-140-31-1560213104","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3684,2,2,70133,35066,2982,32084,.605284
"ip-10-128-165-199-1560213077","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3711,2,2,71244,35622,3113,32509,.605284
"ip-10-128-115-185-1560213104","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3684,2,2,68733,34366,2940,31427,.605284
"ip-10-128-36-238-1560213104","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3684,2,2,70759,35380,2960,32419,.605284
"ip-10-137-124-33-1560213413","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3375,2,2,67271,33636,3010,30626,.605284
"ip-10-138-84-4-1560213288","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3500,2,2,70665,35332,3038,32294,.605284
"ip-10-135-109-93-1560213301","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3487,2,2,71217,35608,2940,32668,.605284
"ip-10-137-103-194-1560213388","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3400,2,2,70362,35181,2987,32194,.605284
"ip-10-137-217-162-1560213389","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3399,2,2,71533,35766,3079,32688,.605284
"ip-10-135-127-155-1560213272","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3516,2,2,72920,36460,3123,33337,.605284
"ip-10-128-49-119-1560213078","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3710,1,1,34434,34434,2559,31875,3.161284
"ip-10-135-135-61-1560213301","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3487,2,2,70916,35458,3038,32420,.605284
"ip-10-137-203-240-1560213389","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3399,2,2,70854,35427,2882,32545,.605284
"ip-10-137-29-17-1560213388","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3400,2,2,69025,34512,2926,31587,.605284
"ip-10-135-111-141-1560213273","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3515,2,2,71133,35566,2921,32646,.605284
"ip-10-137-0-229-1560213356","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3432,2,2,71146,35573,3029,32544,.605284
"ip-10-128-190-106-1560213104","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3684,2,2,70713,35356,3022,32334,.605284
"ip-10-137-241-72-1560213352","Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",3436,2,2,73520,36760,2886,33874,.605284
cputype,uses,totaltime,avgruntime_per_cpu,avgssruntime_per_cpu,avglatency_per_cpu
"Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping",69,2174982,31521,2635,28886
"Intel(R)_Xeon(R)_CPU_E5-2676_v3_@_2.40GHzstepping",31,833198,26877,1323,25554
cpu-uses-type,tenancy,occurrences,totaltime,avgruntime_per_cpu-uses,avgssruntime_per_cpu-uses,avglatency_per_cpu-uses
Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping-7,7,2,316174,22584,1799,20785
Intel(R)_Xeon(R)_CPU_E5-2676_v3_@_2.40GHzstepping-9,9,1,203158,22573,1158,21416
Intel(R)_Xeon(R)_CPU_E5-2676_v3_@_2.40GHzstepping-10,10,1,226027,22603,1074,21529
Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping-6,6,1,138006,23001,1803,21198
Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping-2,2,24,1686368,35133,2985,32148
Intel(R)_Xeon(R)_CPU_E5-2676_v3_@_2.40GHzstepping-2,2,6,404013,33668,1656,32012
Intel(R)_Xeon(R)_CPU_E5-2680_v2_@_2.80GHzstepping-1,1,1,34434,34434,2559,31875
containers,newcontainers,recycont,hosts,recyvms,avgruntime,avgssruntime,avglatency,runs_per_container,runs_per_cont_stdev,runs_per_host,runs_per_host_stdev,totalcost
71,61,0,36,0,30082,2229,27853,1.408,1.115,2.778,4.395,$0.0112
